word,frequency,rank
maddesinin,52,202.0
b,218,19.0
fıkrasına,1,
göre,109,64.0
istihdam,10,
edilmek,36,316.0
giderleri,1,
özel,63,160.0
bütçeden,1,
karşılanmak,1,
üzere,130,48.0
tarihli,103,75.0
sayılı,340,9.0
bakanlar,2,
kurulu,40,284.0
kararı,47,235.0
ile,490,7.0
yürürlüğe,2,
konulan,1,
sözleşmeli,11,
personel,28,409.0
çalıştırılmasına,5,
lişkin,27,423.0
esaslar,11,945.0
da,133,45.0
yer,175,27.0
alan,102,77.0
ek,21,539.0
nci,10,
maddenin,12,872.0
b,218,19.0
fıkrası,20,562.0
gereğince,59,177.0
yazılı,41,277.0
veya,648,6.0
sözlü,46,244.0
sınav,131,46.0
yapılmaksızın,1,
kpss,74,118.0
b,218,19.0
grubu,9,
puan,106,67.0
sıralaması,2,
esas,43,261.0
alınmak,15,723.0
suretiyle,36,316.0
sözleşmeli,11,
personel,28,409.0
alınacaktır,47,235.0
lan,67,146.0
puan,106,67.0
ünvani,17,644.0
adet,114,58.0
mezuni,1,
yet,2,
ci,27,423.0
nsi,9,
yet,2,
aranan,18,613.0
ni,31,361.0
teli,13,810.0
kler,1,
numarasi,7,
türü,44,253.0
yükseköğretim,41,277.0
kurumlarının,5,
işletme,6,
iktisat,1,
maliye,12,872.0
kamu,71,131.0
yönetimi,17,644.0
bölümlerinin,15,723.0
birinden,30,378.0
büro,4,
kadın,26,446.0
bp,1,
lisans,143,37.0
kpssp,12,872.0
lisans,143,37.0
mezunu,44,253.0
olmak,279,13.0
personeli,11,
erkek,37,304.0
yılı,17,644.0
kpss,74,118.0
b,218,19.0
kpssp,12,872.0
puan,106,67.0
türünde,9,
en,205,21.0
az,169,30.0
puan,106,67.0
almış,31,361.0
olmak,279,13.0
ortaöğretim,12,872.0
veya,648,6.0
dengi,12,872.0
okul,18,613.0
mezunu,44,253.0
olmak,279,13.0
temizlik,6,
görevlisi,21,539.0
olarak,178,26.0
çalışabileceğini,2,
sağlık,30,378.0
kurulu,40,284.0
raporu,9,
ile,490,7.0
belgelemek,3,
atanmaya,9,
hak,32,352.0
kazanma,3,
durumunda,28,409.0
istenecektir,6,
destek,10,
ortaöğretim,12,872.0
dp,8,
kadın,26,446.0
kpssp,12,872.0
üniversitemiz,24,485.0
tüm,27,423.0
yerleşkelerinde,4,
iç,19,585.0
dış,27,423.0
personeli,11,
lise,7,
dengi,12,872.0
mekânda,4,
vardiyalı,4,
sistemde,4,
çalışmaya,5,
engel,11,
durumu,28,409.0
olmamak,47,235.0
yılı,17,644.0
kpss,74,118.0
b,218,19.0
kpssp,12,872.0
puan,106,67.0
türünde,9,
en,205,21.0
az,169,30.0
puan,106,67.0
almış,31,361.0
olmak,279,13.0
ortaöğretim,12,872.0
veya,648,6.0
dengi,12,872.0
okul,18,613.0
mezunu,44,253.0
olmak,279,13.0
temizlik,6,
görevlisi,21,539.0
olarak,178,26.0
çalışabileceğini,2,
sağlık,30,378.0
kurulu,40,284.0
raporu,9,
ile,490,7.0
belgelemek,3,
atanmaya,9,
hak,32,352.0
kazanma,3,
durumunda,28,409.0
istenecektir,6,
destek,10,
ortaöğretim,12,872.0
dp,8,
erkek,37,304.0
kpssp,12,872.0
üniversitemiz,24,485.0
tüm,27,423.0
yerleşkelerinde,4,
iç,19,585.0
dış,27,423.0
personeli,11,
lise,7,
dengi,12,872.0
mekânda,4,
vardiyalı,4,
sistemde,4,
çalışmaya,5,
engel,11,
durumu,28,409.0
olmamak,47,235.0
yılı,17,644.0
kpss,74,118.0
b,218,19.0
kpssp,12,872.0
puan,106,67.0
türünde,9,
en,205,21.0
az,169,30.0
puan,106,67.0
almış,31,361.0
olmak,279,13.0
ortaöğretim,12,872.0
veya,648,6.0
dengi,12,872.0
okul,18,613.0
mezunu,44,253.0
olmak,279,13.0
bahçıvanlık,2,
konusunda,8,
en,205,21.0
az,169,30.0
yıl,111,63.0
deneyimli,3,
olduğunu,35,327.0
sgk,11,
hizmet,72,126.0
dökümü,5,
ile,490,7.0
belgelendirmek,4,
üniversitemiz,24,485.0
tüm,27,423.0
yerleşkelerinde,4,
iç,19,585.0
dış,27,423.0
destek,10,
ortaöğretim,12,872.0
mekânda,4,
vardiyalı,4,
sistemde,4,
çalışmaya,5,
engel,11,
dp,8,
personeli,11,
erkek,37,304.0
kpssp,12,872.0
lise,7,
dengi,12,872.0
durumu,28,409.0
olmamak,47,235.0
bahçıvan,2,
alınacak,31,361.0
personel,28,409.0
türlü,12,872.0
bahçe,4,
işlerinde,4,
çevre,65,154.0
düzenlemesinde,2,
çim,3,
biçmede,2,
peyzaj,6,
işlerinde,4,
çalıştırılacaktır,2,
yılı,17,644.0
kpss,74,118.0
b,218,19.0
kpssp,12,872.0
puan,106,67.0
türünde,9,
en,205,21.0
az,169,30.0
puan,106,67.0
almış,31,361.0
olmak,279,13.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
ortaöğretim,12,872.0
veya,648,6.0
dengi,12,872.0
okul,18,613.0
mezunu,44,253.0
olmak,279,13.0
bahçıvanlık,2,
konusunda,8,
en,205,21.0
az,169,30.0
yıl,111,63.0
deneyimli,3,
olduğunu,35,327.0
sgk,11,
hizmet,72,126.0
dökümü,5,
ile,490,7.0
belgelendirmek,4,
üniversitemiz,24,485.0
tüm,27,423.0
yerleşkelerinde,4,
iç,19,585.0
dış,27,423.0
destek,10,
ortaöğretim,12,872.0
mekânda,4,
vardiyalı,4,
sistemde,4,
çalışmaya,5,
engel,11,
dp,8,
personeli,11,
kadın,26,446.0
kpssp,12,872.0
lise,7,
dengi,12,872.0
durumu,28,409.0
olmamak,47,235.0
bahçıvan,2,
alınacak,31,361.0
personel,28,409.0
türlü,12,872.0
bahçe,4,
işlerinde,4,
çevre,65,154.0
düzenlemesinde,2,
çim,3,
biçmede,2,
peyzaj,6,
işlerinde,4,
çalıştırılacaktır,2,
yılı,17,644.0
kpss,74,118.0
b,218,19.0
kpssp,12,872.0
puan,106,67.0
türünde,9,
en,205,21.0
az,169,30.0
puan,106,67.0
almış,31,361.0
olmak,279,13.0
ortaöğretim,12,872.0
kurumlarının,5,
lise,7,
dengi,12,872.0
mam,1,
hatip,1,
bölümünden,15,723.0
mezun,41,277.0
olmak,279,13.0
veya,648,6.0
herhangi,53,199.0
bir,233,17.0
ortaöğretim,12,872.0
kurumu,27,423.0
lise,7,
dengi,12,872.0
mezunu,44,253.0
olmak,279,13.0
kaydıyla,47,235.0
meb,1,
onaylı,62,164.0
cenaze,1,
hizmetleri,17,644.0
kursu,1,
bitirme,4,
belgesine,45,250.0
destek,10,
sahip,91,86.0
olmak,279,13.0
görevini,7,
devamlı,8,
yapmasına,8,
ortaöğretim,12,872.0
dp,8,
personeli,11,
erkek,37,304.0
kpssp,12,872.0
engel,11,
teşkil,1,
edecek,14,771.0
sağlık,30,378.0
problemi,1,
lise,7,
dengi,12,872.0
gassal,1,
bulunmadığını,3,
tam,21,539.0
teşekküllü,1,
bir,233,17.0
sağlık,30,378.0
kuruluşundan,1,
alınacak,31,361.0
sağlık,30,378.0
raporu,9,
ile,490,7.0
belgelendirmek,4,
atanmaya,9,
hak,32,352.0
kazanma,3,
durumunda,28,409.0
istenecektir,6,
yılı,17,644.0
kpss,74,118.0
b,218,19.0
kpssp,12,872.0
puan,106,67.0
türünde,9,
en,205,21.0
az,169,30.0
puan,106,67.0
almış,31,361.0
olmak,279,13.0
genel,269,14.0
özel,63,160.0
şartlar,31,361.0
türkiye,82,105.0
cumhuriyeti,19,585.0
vatandaşı,6,
olmak,279,13.0
kamu,71,131.0
haklarından,6,
mahrum,6,
bulunmamak,18,613.0
erkek,37,304.0
adaylar,69,139.0
için,293,12.0
askerlikle,7,
ilgisi,6,
bulunmamak,18,613.0
muvazzaf,6,
askerlik,29,398.0
hizmetini,7,
yapmış,42,272.0
yahut,10,
ertelemiş,1,
veya,648,6.0
yedek,24,485.0
sınıfa,6,
geçirilmiş,6,
olmak,279,13.0
türk,62,164.0
ceza,42,272.0
kanununun,47,235.0
üncü,16,683.0
maddesinde,36,316.0
belirtilen,210,20.0
süreler,9,
geçmiş,8,
olsa,17,644.0
bile,13,810.0
kasten,6,
işlenen,6,
bir,233,17.0
suçtan,12,872.0
dolayı,9,
bir,233,17.0
yıl,111,63.0
veya,648,6.0
daha,22,523.0
fazla,39,293.0
süreyle,13,810.0
hapis,6,
cezasına,6,
ya,68,143.0
da,133,45.0
affa,6,
uğramış,6,
olsa,17,644.0
bile,13,810.0
devletin,6,
güvenliğine,6,
karşı,15,723.0
suçlar,12,872.0
anayasal,6,
düzene,6,
bu,244,16.0
düzenin,6,
işleyişine,6,
karşı,15,723.0
suçlar,12,872.0
zimmet,6,
irtikap,1,
rüşvet,6,
hırsızlık,6,
dolandırıcılık,6,
sahtecilik,6,
güveni,6,
kötüye,6,
kullanma,9,
hileli,6,
iflas,6,
ihaleye,135,42.0
fesat,12,872.0
karıştırma,12,872.0
edimin,6,
ifasına,6,
fesat,12,872.0
karıştırma,12,872.0
suçtan,12,872.0
kaynaklanan,8,
malvarlığı,6,
değerlerini,6,
aklama,6,
veya,648,6.0
kaçakçılık,6,
suçlarından,6,
mahkum,1,
olmamak,47,235.0
sayılı,340,9.0
kanun,45,250.0
un,8,
maddesi,107,66.0
hükümleri,43,261.0
saklı,2,
kalmak,2,
kaydıyla,47,235.0
görevini,7,
devamlı,8,
yapmasına,8,
engel,11,
olabilecek,6,
akıl,6,
hastalığı,6,
vücut,1,
sakatlığı,1,
ile,490,7.0
ilgili,128,49.0
özrü,1,
bulunmamak,18,613.0
sayılı,340,9.0
devlet,105,71.0
memurları,29,398.0
kanunu,97,78.0
nun,51,207.0
b,218,19.0
maddesi,107,66.0
gereğince,59,177.0
sözleşmeli,11,
olarak,178,26.0
istihdam,10,
edilenler,11,945.0
hizmet,72,126.0
sözleşmesine,1,
aykırı,8,
hareket,2,
etmesi,8,
nedeniyle,7,
kurumlarınca,1,
sözleşmeleri,8,
feshedilmesi,1,
veya,648,6.0
sözleşme,33,338.0
dönemi,3,
içerisinde,104,73.0
bakanlar,2,
kurulu,40,284.0
kararı,47,235.0
ile,490,7.0
belirlenen,14,771.0
istisnalar,1,
hariç,25,465.0
sözleşmeyi,1,
tek,10,
taraflı,1,
feshetmeleri,1,
halinde,170,29.0
fesih,2,
tarihinden,73,122.0
itibaren,58,181.0
bir,233,17.0
yıl,111,63.0
geçmedikçe,1,
kurumların,1,
sözleşmeli,11,
personel,28,409.0
pozisyonlarında,1,
istihdam,10,
edilemezler,1,
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
herhangi,53,199.0
bir,233,17.0
sosyal,13,810.0
güvenlik,10,
kurumundan,9,
emeklilik,1,
veya,648,6.0
yaşlılık,1,
aylığı,1,
almıyor,1,
olmak,279,13.0
yapılacak,94,83.0
görev,21,539.0
gereği,25,465.0
mesai,25,465.0
saatleri,17,644.0
dışında,30,378.0
hafta,1,
sonları,1,
çalışmaya,5,
herhangi,53,199.0
bir,233,17.0
engeli,2,
olmamak,47,235.0
adaylar,69,139.0
ilan,86,96.0
edilen,125,52.0
kadrolardan,6,
sadece,9,
birine,8,
başvurabilecek,1,
olup,87,94.0
birden,8,
fazla,39,293.0
kadroya,16,683.0
başvuru,158,31.0
yapamayacaktır,1,
adaylarla,1,
hizmet,72,126.0
sözleşmesi,11,
yapılacak,94,83.0
olup,87,94.0
sözleşmede,1,
belirtilen,210,20.0
şartları,24,485.0
yerine,14,771.0
getirmeyen,1,
adayların,61,169.0
sözleşmeleri,8,
bir,233,17.0
ay,64,158.0
içerisinde,104,73.0
feshedilecektir,1,
başvuracak,13,810.0
adaylarda,5,
yukarıda,49,222.0
belirtilen,210,20.0
özel,63,160.0
şartlar,31,361.0
ile,490,7.0
sayılı,340,9.0
kanunun,77,109.0
maddesinde,36,316.0
belirtilen,210,20.0
genel,269,14.0
şartlar,31,361.0
aranır,4,
başvurularda,13,810.0
kamu,71,131.0
görevlerine,1,
lk,19,585.0
defa,14,771.0
atanacaklar,1,
çin,30,378.0
yapılacak,94,83.0
sınavlar,1,
hakkında,50,212.0
yönetmelik,16,683.0
hükümleri,43,261.0
uygulanır,15,723.0
kpss,74,118.0
de,57,185.0
yüksek,86,96.0
puan,106,67.0
almış,31,361.0
olmak,279,13.0
sözleşmeli,11,
personel,28,409.0
pozisyona,1,
yerleştirmede,1,
tek,10,
başına,1,
hak,32,352.0
kazandırmaz,1,
lanımızda,1,
belirtilen,210,20.0
genel,269,14.0
özel,63,160.0
şartlara,15,723.0
sahip,91,86.0
olmayan,7,
adaylar,69,139.0
değerlendirmeye,24,485.0
alınmayacaktır,34,330.0
adayların,61,169.0
puanlarının,6,
eşit,3,
olması,146,35.0
halinde,170,29.0
mezuniyet,23,504.0
tarihi,97,78.0
önce,19,585.0
olan,119,54.0
bunun,1,
da,133,45.0
eşit,3,
olması,146,35.0
halinde,170,29.0
yaşı,1,
büyük,4,
olan,119,54.0
adaya,1,
öncelik,6,
tanınacaktır,1,
çeşitli,1,
khk,1,
ile,490,7.0
kamu,71,131.0
görevinden,1,
çıkarılanlar,1,
başvuruda,5,
bulunamazlar,2,
üniversitemiz,24,485.0
gerekli,19,585.0
durumlarda,3,
ilanın,21,539.0
aşamasında,2,
iptal,21,539.0
veya,648,6.0
değişiklik,4,
yapma,2,
hakkına,6,
sahiptir,7,
sözleşme,33,338.0
yapmaya,1,
hak,32,352.0
kazanan,12,872.0
adaylar,69,139.0
hakkında,50,212.0
arşiv,8,
araştırması,2,
yapılacak,94,83.0
olup,87,94.0
arşiv,8,
araştırması,2,
sonucuna,1,
istinaden,4,
işlem,13,810.0
yürütülecektir,1,
atanmaya,9,
hak,32,352.0
kazanan,12,872.0
adaylar,69,139.0
personel,28,409.0
ihtiyacı,5,
durumuna,1,
göre,109,64.0
üniversitemiz,24,485.0
merkez,46,244.0
birimleri,3,
ile,490,7.0
üniversitemize,6,
bağlı,18,613.0
ilçelerde,1,
bulunan,88,93.0
birimlerimizde,1,
görevlendirileceklerdir,1,
belge,135,42.0
sertifikalara,1,
ilanın,21,539.0
resmî,896,2.0
gazetede,1,
yayımlandığı,1,
tarihten,15,723.0
önce,19,585.0
sahip,91,86.0
olunması,2,
gerekmektedir,84,103.0
bu,244,16.0
nedenle,2,
üzerinde,18,613.0
tarih,57,185.0
bilgisi,6,
yer,175,27.0
almayan,1,
düzenleme,8,
tanzim,2,
tarihi,97,78.0
eğitim,60,174.0
tarihi,97,78.0
belge,135,42.0
veya,648,6.0
sertifikalar,1,
kabul,91,86.0
edilmeyecektir,16,683.0
tüm,27,423.0
ilanlara,1,
yapılan,59,177.0
başvurularda,13,810.0
son,113,59.0
başvuru,158,31.0
tarihi,97,78.0
itibarıyla,7,
otuz,5,
beş,32,352.0
yaşını,6,
doldurmamış,6,
olmak,279,13.0
şartı,12,872.0
aranmaktadır,1,
bir,233,17.0
yükseköğretim,41,277.0
kurumundan,9,
herhangi,53,199.0
bir,233,17.0
örgün,1,
eğitime,1,
kayıtlı,67,146.0
olmamak,47,235.0
başvuru,158,31.0
şekli,23,504.0
zamani,6,
başvurular,48,232.0
e,172,28.0
devlet,105,71.0
kapısı,9,
üzerinden,76,111.0
zmir,11,
bakırçay,2,
üniversitesi,44,253.0
kariyer,7,
kapısı,9,
kamu,71,131.0
şe,16,683.0
alım,17,644.0
hizmeti,5,
veya,648,6.0
kariyer,7,
kapısı,9,
http,24,485.0
isealimkariyerkapisi,1,
cbiko,1,
gov,46,244.0
tr,121,53.0
internet,40,284.0
adresi,86,96.0
üzerinden,76,111.0
tarihleri,10,
arasında,16,683.0
alınacaktır,47,235.0
şahsen,26,446.0
başvuru,158,31.0
alınmayacak,4,
olup,87,94.0
posta,86,96.0
veya,648,6.0
diğer,63,160.0
yollarla,1,
yapılan,59,177.0
müracaatlar,6,
da,133,45.0
kabul,91,86.0
edilmeyecektir,16,683.0
süresi,69,139.0
içinde,58,181.0
yapılmayan,11,945.0
tamamlanmayan,1,
eksik,15,723.0
başvurulardan,1,
üniversitemiz,24,485.0
sorumlu,53,199.0
değildir,22,523.0
yılı,17,644.0
kpss,74,118.0
sonuç,21,539.0
bilgisi,6,
e,172,28.0
devlet,105,71.0
kapısı,9,
üzerinde,18,613.0
otomatik,3,
olarak,178,26.0
kaydedilecektir,1,
adayların,61,169.0
mezuniyet,23,504.0
bilgileri,34,330.0
kariyer,7,
kapısı,9,
sistemine,4,
otomatik,3,
yüklenecektir,1,
mezuniyet,23,504.0
bilgileri,34,330.0
otomatik,3,
yüklenmeyen,1,
adayların,61,169.0
diploma,17,644.0
örneği,23,504.0
veya,648,6.0
mezuniyet,23,504.0
belgelerini,11,
manuel,1,
olarak,178,26.0
kariyer,7,
kapısı,9,
sistemine,4,
yüklemeleri,1,
gerekmektedir,84,103.0
belirtilen,210,20.0
pozisyonlarda,1,
deneyim,27,423.0
belgesi,149,33.0
istenmesi,1,
durumunda,28,409.0
e,172,28.0
devletten,8,
alınacak,31,361.0
barkodlu,4,
sgk,11,
hizmet,72,126.0
dökümü,5,
meslek,46,244.0
kodunu,2,
gösterir,54,197.0
belgesinin,37,304.0
eklenmesi,1,
gerekmektedir,84,103.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
adayların,61,169.0
son,113,59.0
yıl,111,63.0
içerisinde,104,73.0
b,218,19.0
sözleşmeli,11,
personel,28,409.0
olarak,178,26.0
hizmeti,5,
varsa,18,613.0
e,172,28.0
devletten,8,
veya,648,6.0
sgk,11,
dan,2,
alınmış,67,146.0
sgk,11,
hizmet,72,126.0
dökümünü,1,
ya,68,143.0
da,133,45.0
çalışmış,8,
oldukları,5,
kurumdan,3,
almış,31,361.0
oldukları,5,
belgeyi,20,562.0
beyan,7,
etmeleri,21,539.0
gerekmektedir,84,103.0
adayların,61,169.0
verdikleri,1,
beyanlar,1,
ile,490,7.0
sundukları,1,
başvuru,158,31.0
belgelerinin,3,
sorumluluğu,4,
kendilerine,2,
aittir,4,
yanlış,1,
yanıltıcı,1,
veya,648,6.0
yalan,1,
beyanda,6,
bulunan,88,93.0
adaylar,69,139.0
yerleştirmeden,1,
doğan,1,
tüm,27,423.0
haklarını,2,
kaybedecek,1,
olup,87,94.0
gerçeğe,6,
aykırı,8,
belge,135,42.0
beyan,7,
edenler,7,
hakkında,50,212.0
yasal,5,
işlem,13,810.0
başlatılacaktır,2,
başvurularin,6,
değerlendi,11,
ri,23,504.0
lmesi,16,683.0
sonuçlari,1,
kariyer,7,
kapısı,9,
kamu,71,131.0
şe,16,683.0
alım,17,644.0
hizmeti,5,
veya,648,6.0
kariyer,7,
kapısı,9,
üzerinden,76,111.0
yapılan,59,177.0
başvurular,48,232.0
incelendikten,1,
sonra,50,212.0
sonuçlar,4,
kpss,74,118.0
b,218,19.0
grubu,9,
puan,106,67.0
sıralaması,2,
esas,43,261.0
alınarak,15,723.0
kariyer,7,
kapısı,9,
platformu,1,
üzerinden,76,111.0
tarihinde,34,330.0
açıklanacaktır,1,
pozisyon,1,
için,293,12.0
ilan,86,96.0
edilen,125,52.0
kadro,71,131.0
sayısının,6,
otuz,5,
katı,9,
kadar,131,46.0
yedek,24,485.0
aday,25,465.0
belirlenecektir,9,
kazanan,12,872.0
adaylar,69,139.0
sonuçlarının,3,
ilan,86,96.0
edilmesinden,1,
itibaren,58,181.0
gün,69,139.0
içerisinde,104,73.0
istenen,22,523.0
belgeleri,67,146.0
üniversitemiz,24,485.0
personel,28,409.0
daire,17,644.0
başkanlığı,85,100.0
na,16,683.0
şahsen,26,446.0
teslim,71,131.0
edeceklerdir,3,
bu,244,16.0
süre,42,272.0
içerisinde,104,73.0
belgeleri,67,146.0
tamamlayarak,1,
teslim,71,131.0
etmeyen,1,
adaylar,69,139.0
haklarını,2,
kaybedecektir,1,
atanmaya,9,
hak,32,352.0
kazanan,12,872.0
adaylardan,7,
başvuran,5,
olmadığı,7,
takdirde,17,644.0
veya,648,6.0
aranan,18,613.0
şartları,24,485.0
taşımadığı,1,
tespit,33,338.0
edilenlerin,17,644.0
yerine,14,771.0
yedek,24,485.0
adaylardan,7,
başarı,28,409.0
puanı,31,361.0
dikkate,30,378.0
alınarak,15,723.0
sırasıyla,1,
yerleştirme,1,
yapılacaktır,74,118.0
bu,244,16.0
ilan,86,96.0
tebliğ,1,
mahiyetinde,3,
olacağından,1,
ayrıca,20,562.0
tebligat,33,338.0
yapılmayacaktır,4,
temi,18,613.0
zli,1,
k,62,164.0
görevli,9,
si,31,361.0
genel,269,14.0
görevleri,3,
üniversitenin,1,
bağlı,18,613.0
olduğu,43,261.0
birimlerin,1,
açık,69,139.0
kapalı,72,126.0
mekanları,1,
binaların,1,
ana,5,
girişi,1,
dahil,11,945.0
sınıflar,1,
laboratuvarlar,1,
salonlar,1,
çalışma,18,613.0
odaları,1,
ile,490,7.0
ortak,72,126.0
alanları,9,
süpürmek,1,
paspas,1,
yapmak,9,
pencere,1,
masa,1,
raf,1,
aydınlatma,8,
armatürleri,1,
kalorifer,1,
petekleri,1,
pervaz,1,
benzeri,7,
yerleri,10,
nemli,1,
bezle,1,
silmek,2,
katı,9,
atıkları,1,
geri,8,
dönüşüm,4,
materyallerini,1,
düzenli,1,
olarak,178,26.0
toplamak,1,
ilgili,128,49.0
alana,3,
taşımak,19,585.0
tuvaletleri,1,
günlük,5,
gerekli,19,585.0
oldukça,1,
ilgili,128,49.0
temizlik,6,
malzemesi,3,
ile,490,7.0
yıkamak,1,
kâğıt,1,
havlu,1,
sıvı,2,
sabun,1,
eksildikçe,1,
tamamlamak,1,
lavaboları,1,
sıvı,2,
temizleyici,1,
malzeme,13,810.0
ile,490,7.0
temizlemek,1,
aynaları,1,
muslukları,1,
silmek,2,
türlü,12,872.0
malzeme,13,810.0
demirbaş,1,
makine,18,613.0
teçhizat,1,
vb,10,
eşya,1,
veya,648,6.0
yükleri,1,
taşımak,19,585.0
mobilya,1,
taşınması,1,
sökülmesi,4,
kurulması,1,
işlerini,1,
yapmak,9,
görevlendirildikleri,3,
birimlerde,3,
çevre,65,154.0
düzenlemesi,1,
yapmak,9,
çim,3,
biçmek,1,
çiçek,1,
peyzaj,6,
bakımı,5,
budama,1,
sulama,1,
işlemlerini,2,
yürütmek,2,
görevlendirildikleri,3,
birimlerde,3,
yiyecek,1,
içecek,1,
servisi,4,
yapmak,9,
görev,21,539.0
alanındaki,1,
tespit,33,338.0
edilen,125,52.0
arıza,1,
hasarları,1,
ilgililere,1,
bildirmek,1,
görevlendirildikleri,3,
birimlerde,3,
görev,21,539.0
tanımlarına,1,
uygun,106,67.0
olarak,178,26.0
birim,37,304.0
yöneticileri,1,
tarafından,112,61.0
verilen,40,284.0
diğer,63,160.0
iş,138,40.0
işlemleri,12,872.0
yürütmek,2,
tüm,27,423.0
bu,244,16.0
işlemler,7,
esnasında,5,
iş,138,40.0
sağlığı,4,
iş,138,40.0
güvenliği,5,
kurallarına,1,
uymak,1,
kullanılan,4,
mal,49,222.0
malzemelere,1,
azami,1,
özen,1,
göstermek,20,562.0
aynı,55,194.0
zamanda,3,
temizlik,6,
malzemelerinin,1,
ilgili,128,49.0
uygun,106,67.0
yerlerde,1,
yeterince,1,
kullanmak,1,
muhafazasını,1,
sağlamak,6,
başta,1,
temizlik,6,
olmak,279,13.0
üzere,130,48.0
bu,244,16.0
alanda,5,
verilecek,8,
diğer,63,160.0
işleri,8,
yapmak,9,
dp,8,
dp,8,
dp,8,
da,133,45.0
bulunan,88,93.0
kadrolar,8,
da,133,45.0
gerektiğinde,2,
yukarıdaki,5,
görevleri,3,
yerine,14,771.0
getirmek,2,
durumundadır,1,
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
kültür,82,105.0
turizm,73,122.0
bakanlığından,106,67.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
kültür,82,105.0
turizm,73,122.0
bakanlığından,106,67.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
kültür,82,105.0
turizm,73,122.0
bakanlığından,106,67.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
