word,frequency,rank
meb,1,
onaylı,62,164.0
cenaz,1,
hizmetleri,17,644.0
kursu,1,
bitirm,4,
belgesin,45,250.0
destek,10,
sahip,91,86.0
olmak,279,13.0
görevini,7,
devamlı,8,
yapmasına,8,
ortaöğretim,12,872.0
dp,8,
person,11,
erkek,37,307.0
kpssp,12,872.0
engel,11,
teşkil,1,
edecek,14,775.0
sağlık,30,377.0
problemi,1,
lise,7,
dengi,12,872.0
gassal,1,
bulunmadığını,3,
tam,21,537.0
teşekküllü,1,
bir,233,17.0
sağlık,30,377.0
kuruluşundan,1,
alınacak,31,361.0
sağlık,30,377.0
raporu,9,
ile,490,7.0
belgelendirmek,4,
atanmaya,9,
hak,32,351.0
kazanma,3,
durumunda,28,409.0
istenecektir,6,
yılı,17,644.0
kpss,74,118.0
b,218,19.0
kpssp,12,872.0
puan,106,69.0
türünde,9,
en,205,22.0
az,169,30.0
puan,106,69.0
almış,31,361.0
olmak,279,13.0
genel,269,14.0
özel,63,160.0
şartlar,31,361.0
türkiy,82,105.0
cumhuriyeti,19,584.0
vatandaşı,6,
olmak,279,13.0
kamu,71,131.0
haklarından,6,
mahrum,6,
bulunmamak,18,613.0
erkek,37,307.0
adaylar,69,139.0
için,293,12.0
askerlikl,7,
ilgisi,6,
bulunmamak,18,613.0
muvazzaf,6,
askerlik,29,398.0
hizmetini,7,
yapmış,42,272.0
yahut,10,
ertelemiş,1,
veya,648,6.0
yedek,24,485.0
sınıfa,6,
geçirilmiş,6,
olmak,279,13.0
türk,62,164.0
ceza,42,272.0
kanununun,47,234.0
üncü,16,681.0
maddesind,36,316.0
belirtilen,210,20.0
süreler,9,
geçmiş,8,
olsa,17,644.0
bile,13,811.0
kasten,6,
işlenen,6,
bir,233,17.0
suçtan,12,872.0
dolayı,9,
bir,233,17.0
yıl,111,65.0
veya,648,6.0
daha,22,522.0
fazla,39,294.0
süreyl,13,811.0
hapi,6,
cezasına,6,
ya,68,143.0
da,133,48.0
affa,6,
uğramış,6,
olsa,17,644.0
bile,13,811.0
devletin,6,
güvenliğin,6,
karşı,15,724.0
suçlar,12,872.0
anayas,6,
düzene,6,
bu,244,16.0
düzenin,6,
işleyişin,6,
karşı,15,724.0
suçlar,12,872.0
zimmet,6,
irtikap,1,
rüşvet,6,
hırsızlık,6,
dolandırıcılık,6,
sahtecilik,6,
güveni,6,
kötüye,6,
kullanma,9,
hile,6,
ifla,6,
ihaley,135,46.0
fesat,12,872.0
karıştırma,12,872.0
edimin,6,
ifasına,6,
fesat,12,872.0
karıştırma,12,872.0
suçtan,12,872.0
kaynaklanan,8,
malvarlığı,6,
değerlerini,6,
aklama,6,
veya,648,6.0
kaçakçılık,6,
suçlarından,6,
mahkum,1,
olmamak,47,234.0
sayılı,340,9.0
kanun,45,250.0
un,8,
maddesi,107,68.0
hükümleri,43,263.0
saklı,2,
kalmak,2,
kaydıyla,47,234.0
görevini,7,
devamlı,8,
yapmasına,8,
engel,11,
olabilecek,6,
akıl,6,
hastalığı,6,
vücut,1,
sakatlığı,1,
ile,490,7.0
ilgili,128,52.0
özrü,1,
bulunmamak,18,613.0
sayılı,340,9.0
devlet,105,73.0
memurları,29,398.0
kanunu,97,79.0
nun,51,206.0
b,218,19.0
maddesi,107,68.0
gereğinc,59,177.0
sözleşm,44,253.0
olarak,178,27.0
istihdam,10,
edilenl,11,946.0
hizmet,74,118.0
sözleşmesin,1,
aykırı,8,
hareket,2,
etmesi,8,
nedeniyl,7,
kurumlarınca,1,
sözleşmeleri,8,
feshedilmesi,1,
veya,648,6.0
sözleşm,44,253.0
dönemi,3,
içerisind,104,74.0
bakanlar,2,
kurulu,40,285.0
kararı,47,234.0
ile,490,7.0
belirlenen,14,775.0
istisnalar,1,
hariç,25,466.0
sözleşmeyi,1,
tek,16,681.0
taraflı,1,
feshetmeleri,1,
halind,170,29.0
fesih,2,
tarihinden,73,123.0
itibaren,58,181.0
bir,233,17.0
yıl,111,65.0
geçmedikç,1,
kurumların,1,
sözleşm,44,253.0
personel,30,377.0
pozisyonlarında,1,
istihdam,10,
edilemezl,1,
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
herhangi,53,198.0
bir,233,17.0
sosyal,13,811.0
güvenlik,10,
kurumundan,9,
emeklilik,1,
veya,648,6.0
yaşlılık,1,
aylığı,1,
almıyor,1,
olmak,279,13.0
yapılacak,94,83.0
görev,21,537.0
gereği,25,466.0
mesai,25,466.0
saatleri,17,644.0
dışında,30,377.0
hafta,1,
sonları,1,
çalışmaya,5,
herhangi,53,198.0
bir,233,17.0
eng,2,
olmamak,47,234.0
adaylar,69,139.0
ilan,86,96.0
edilen,125,54.0
kadrolardan,6,
sadec,9,
birin,8,
başvurabilecek,1,
olup,87,94.0
birden,8,
fazla,39,294.0
kadroya,16,681.0
başvuru,158,32.0
yapamayacaktır,1,
adaylarla,1,
hizmet,74,118.0
sözleşmesi,11,
yapılacak,94,83.0
olup,87,94.0
sözleşmed,1,
belirtilen,210,20.0
şartları,24,485.0
yerin,16,681.0
getirmeyen,1,
adayların,61,169.0
sözleşmeleri,8,
bir,233,17.0
ay,64,158.0
içerisind,104,74.0
feshedilecektir,1,
başvuracak,13,811.0
adaylarda,5,
yukarıda,49,222.0
belirtilen,210,20.0
özel,63,160.0
şartlar,31,361.0
ile,490,7.0
sayılı,340,9.0
kanunun,77,109.0
maddesind,36,316.0
belirtilen,210,20.0
genel,269,14.0
şartlar,31,361.0
aranır,4,
başvurularda,13,811.0
kamu,71,131.0
görevlerin,1,
lk,19,584.0
defa,14,775.0
atanacaklar,1,
çin,30,377.0
yapılacak,94,83.0
sınavlar,1,
hakkında,50,212.0
yönetmelik,16,681.0
hükümleri,43,263.0
uygulanır,15,724.0
kpss,74,118.0
de,57,185.0
yüksek,86,96.0
puan,106,69.0
almış,31,361.0
olmak,279,13.0
sözleşm,44,253.0
personel,30,377.0
pozisyona,1,
yerleştirmed,1,
tek,16,681.0
başına,1,
hak,32,351.0
kazandırmaz,1,
lanımızda,1,
belirtilen,210,20.0
genel,269,14.0
özel,63,160.0
şartlara,15,724.0
sahip,91,86.0
olmayan,7,
adaylar,69,139.0
değerlendirmey,24,485.0
alınmayacaktır,34,331.0
adayların,61,169.0
puanlarının,6,
eşit,3,
olması,146,37.0
halind,170,29.0
mezuniyet,23,503.0
tarihi,97,79.0
önce,19,584.0
olan,119,56.0
bunun,1,
da,133,48.0
eşit,3,
olması,146,37.0
halind,170,29.0
yaşı,1,
büyük,4,
olan,119,56.0
adaya,1,
öncelik,6,
tanınacaktır,1,
çeşit,1,
khk,1,
ile,490,7.0
kamu,71,131.0
görevinden,1,
çıkarılanlar,1,
başvuruda,5,
bulunamazlar,2,
üniversitemiz,24,485.0
gerek,20,559.0
durumlarda,3,
ilanın,21,537.0
aşamasında,2,
iptal,21,537.0
veya,648,6.0
değişiklik,4,
yapma,2,
hakkına,6,
sahiptir,7,
sözleşm,44,253.0
yapmaya,1,
hak,32,351.0
kazanan,12,872.0
adaylar,69,139.0
hakkında,50,212.0
arşiv,8,
araştırması,2,
yapılacak,94,83.0
olup,87,94.0
arşiv,8,
araştırması,2,
sonucuna,1,
istinaden,4,
işlem,16,681.0
yürütülecektir,1,
atanmaya,9,
hak,32,351.0
kazanan,12,872.0
adaylar,69,139.0
personel,30,377.0
ihtiyacı,5,
durumuna,1,
göre,109,66.0
üniversitemiz,24,485.0
merkez,46,244.0
birimleri,3,
ile,490,7.0
üniversitem,6,
bağlı,18,613.0
ilçelerd,1,
bulunan,88,93.0
birimlerimizd,1,
görevlendirileceklerdir,1,
belg,138,42.0
sertifikalara,1,
ilanın,21,537.0
resmî,896,2.0
gazeted,1,
yayımlandığı,1,
tarihten,15,724.0
önce,19,584.0
sahip,91,86.0
olunması,2,
gerekmektedir,84,103.0
bu,244,16.0
nedenl,2,
üzerind,18,613.0
tarih,162,31.0
bilgisi,6,
yer,209,21.0
almayan,1,
düzenlem,8,
tanzim,2,
tarihi,97,79.0
eğitim,61,169.0
tarihi,97,79.0
belg,138,42.0
veya,648,6.0
sertifikalar,1,
kabul,91,86.0
edilmeyecektir,16,681.0
tüm,27,423.0
ilanlara,1,
yapılan,59,177.0
başvurularda,13,811.0
son,113,61.0
başvuru,158,32.0
tarihi,97,79.0
itibarıyla,7,
otuz,5,
beş,32,351.0
yaşını,6,
doldurmamış,6,
olmak,279,13.0
şartı,12,872.0
aranmaktadır,1,
bir,233,17.0
yükseköğretim,41,278.0
kurumundan,9,
herhangi,53,198.0
bir,233,17.0
örgün,1,
eğitim,61,169.0
kayıtlı,67,146.0
olmamak,47,234.0
başvuru,158,32.0
şek,23,503.0
zamani,6,
başvurular,48,232.0
e,172,28.0
devlet,105,73.0
kapısı,9,
üzerinden,76,111.0
zmir,11,
bakırçay,2,
üniversitesi,44,253.0
kariy,7,
kapısı,9,
kamu,71,131.0
şe,16,681.0
alım,17,644.0
hizmeti,5,
veya,648,6.0
kariy,7,
kapısı,9,
https,11,946.0
isealimkariyerkapisi,1,
cbiko,1,
gov,46,244.0
tr,121,55.0
internet,40,285.0
adresi,86,96.0
üzerinden,76,111.0
tarihleri,10,
arasında,16,681.0
alınacaktır,47,234.0
şahsen,26,444.0
başvuru,158,32.0
alınmayacak,4,
olup,87,94.0
posta,86,96.0
veya,648,6.0
diğer,63,160.0
yollarla,1,
yapılan,59,177.0
müracaatlar,6,
da,133,48.0
kabul,91,86.0
edilmeyecektir,16,681.0
süresi,69,139.0
içind,58,181.0
yapılmayan,11,946.0
tamamlanmayan,1,
eksik,15,724.0
başvurulardan,1,
üniversitemiz,24,485.0
sorumlu,53,198.0
değildir,22,522.0
yılı,17,644.0
kpss,74,118.0
sonuç,21,537.0
bilgisi,6,
e,172,28.0
devlet,105,73.0
kapısı,9,
üzerind,18,613.0
otomatik,3,
olarak,178,27.0
kaydedilecektir,1,
adayların,61,169.0
mezuniyet,23,503.0
bilgileri,34,331.0
kariy,7,
kapısı,9,
sistemin,4,
otomatik,3,
yüklenecektir,1,
mezuniyet,23,503.0
bilgileri,34,331.0
otomatik,3,
yüklenmeyen,1,
adayların,61,169.0
diploma,17,644.0
örneği,23,503.0
veya,648,6.0
mezuniyet,23,503.0
belgelerini,11,
manuel,1,
olarak,178,27.0
kariy,7,
kapısı,9,
sistemin,4,
yüklemeleri,1,
gerekmektedir,84,103.0
belirtilen,210,20.0
pozisyonlarda,1,
deneyim,30,377.0
belgesi,149,35.0
istenmesi,1,
durumunda,28,409.0
e,172,28.0
devletten,8,
alınacak,31,361.0
barkodlu,4,
sgk,11,
hizmet,74,118.0
dökümü,5,
meslek,46,244.0
kodunu,2,
gösterir,54,196.0
belgesinin,37,307.0
eklenmesi,1,
gerekmektedir,84,103.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
adayların,61,169.0
son,113,61.0
yıl,111,65.0
içerisind,104,74.0
b,218,19.0
sözleşm,44,253.0
personel,30,377.0
olarak,178,27.0
hizmeti,5,
varsa,18,613.0
e,172,28.0
devletten,8,
veya,648,6.0
sgk,11,
dan,2,
alınmış,67,146.0
sgk,11,
hizmet,74,118.0
dökümünü,1,
ya,68,143.0
da,133,48.0
çalışmış,8,
oldukları,5,
kurumdan,3,
almış,31,361.0
oldukları,5,
belgeyi,20,559.0
beyan,7,
etmeleri,21,537.0
gerekmektedir,84,103.0
adayların,61,169.0
verdikleri,1,
beyanlar,1,
ile,490,7.0
sundukları,1,
başvuru,158,32.0
belgelerinin,3,
sorumluluğu,4,
kendilerin,2,
aittir,4,
yanlış,1,
yanıltıcı,1,
veya,648,6.0
yalan,1,
beyanda,6,
bulunan,88,93.0
adaylar,69,139.0
yerleştirmeden,1,
doğan,1,
tüm,27,423.0
haklarını,2,
kaybedecek,1,
olup,87,94.0
gerçeğ,6,
aykırı,8,
belg,138,42.0
beyan,7,
edenl,7,
hakkında,50,212.0
yasal,5,
işlem,16,681.0
başlatılacaktır,2,
başvurularin,6,
değerlendi,11,
ri,23,503.0
lmesi,16,681.0
sonuçlari,1,
kariy,7,
kapısı,9,
kamu,71,131.0
şe,16,681.0
alım,17,644.0
hizmeti,5,
veya,648,6.0
kariy,7,
kapısı,9,
üzerinden,76,111.0
yapılan,59,177.0
başvurular,48,232.0
incelendikten,1,
sonra,50,212.0
sonuçlar,4,
kpss,74,118.0
b,218,19.0
grubu,9,
puan,106,69.0
sıralaması,2,
esa,43,263.0
alınarak,15,724.0
kariy,7,
kapısı,9,
platformu,1,
üzerinden,76,111.0
tarihind,34,331.0
açıklanacaktır,1,
pozisyon,1,
için,293,12.0
ilan,86,96.0
edilen,125,54.0
kadro,71,131.0
sayısının,6,
otuz,5,
katı,9,
kadar,131,49.0
yedek,24,485.0
aday,25,466.0
belirlenecektir,9,
kazanan,12,872.0
adaylar,69,139.0
sonuçlarının,3,
ilan,86,96.0
edilmesinden,1,
itibaren,58,181.0
gün,69,139.0
içerisind,104,74.0
istenen,22,522.0
belgeleri,67,146.0
üniversitemiz,24,485.0
personel,30,377.0
dair,143,39.0
başkanlığı,85,100.0
na,16,681.0
şahsen,26,444.0
teslim,71,131.0
edeceklerdir,3,
bu,244,16.0
süre,42,272.0
içerisind,104,74.0
belgeleri,67,146.0
tamamlayarak,1,
teslim,71,131.0
etmeyen,1,
adaylar,69,139.0
haklarını,2,
kaybedecektir,1,
atanmaya,9,
hak,32,351.0
kazanan,12,872.0
adaylardan,7,
başvuran,5,
olmadığı,7,
takdird,17,644.0
veya,648,6.0
aranan,18,613.0
şartları,24,485.0
taşımadığı,1,
tespit,33,338.0
edilenlerin,17,644.0
yerin,16,681.0
yedek,24,485.0
adaylardan,7,
başarı,28,409.0
puanı,31,361.0
dikkat,32,351.0
alınarak,15,724.0
sırasıyla,1,
yerleştirm,1,
yapılacaktır,74,118.0
bu,244,16.0
ilan,86,96.0
tebliğ,1,
mahiyetind,3,
olacağından,1,
ayrıca,20,559.0
tebligat,33,338.0
yapılmayacaktır,4,
temi,18,613.0
zli,1,
k,62,164.0
görevli,9,
si,31,361.0
genel,269,14.0
görevleri,3,
üniversitenin,1,
bağlı,18,613.0
olduğu,43,263.0
birimlerin,4,
açık,69,139.0
kapalı,72,127.0
mekanları,1,
binaların,1,
ana,5,
girişi,1,
dahil,11,946.0
sınıflar,1,
laboratuvarlar,1,
salonlar,1,
çalışma,18,613.0
odaları,1,
ile,490,7.0
ortak,72,127.0
alanları,9,
süpürmek,1,
paspa,1,
yapmak,9,
pencer,1,
masa,1,
raf,1,
aydınlatma,8,
armatürleri,1,
kalorif,1,
petekleri,1,
pervaz,1,
benzeri,7,
yerleri,10,
nem,1,
bezl,1,
silmek,2,
katı,9,
atıkları,1,
geri,8,
dönüşüm,4,
materyallerini,1,
düzen,1,
olarak,178,27.0
toplamak,1,
ilgili,128,52.0
alana,3,
taşımak,19,584.0
tuvaletleri,1,
günlük,5,
gerek,20,559.0
oldukça,1,
ilgili,128,52.0
temizlik,6,
malzemesi,3,
ile,490,7.0
yıkamak,1,
kâğıt,1,
havlu,1,
sıvı,2,
sabun,1,
eksildikç,1,
tamamlamak,1,
lavaboları,1,
sıvı,2,
temizleyici,1,
malzem,13,811.0
ile,490,7.0
temizlemek,1,
aynaları,1,
muslukları,1,
silmek,2,
türlü,12,872.0
malzem,13,811.0
demirbaş,1,
makin,19,584.0
teçhizat,1,
vb,10,
eşya,1,
veya,648,6.0
yükleri,1,
taşımak,19,584.0
mobilya,1,
taşınması,1,
sökülmesi,4,
kurulması,1,
işlerini,1,
yapmak,9,
görevlendirildikleri,3,
birimlerd,3,
çevr,65,154.0
düzenlemesi,1,
yapmak,9,
çim,3,
biçmek,1,
çiçek,1,
peyzaj,6,
bakımı,5,
budama,1,
sulama,1,
işlemlerini,2,
yürütmek,2,
görevlendirildikleri,3,
birimlerd,3,
yiyecek,1,
içecek,1,
servisi,4,
yapmak,9,
görev,21,537.0
alanındaki,1,
tespit,33,338.0
edilen,125,54.0
arıza,1,
hasarları,1,
ilgililer,1,
bildirmek,1,
görevlendirildikleri,3,
birimlerd,3,
görev,21,537.0
tanımlarına,1,
uygun,106,69.0
olarak,178,27.0
birim,38,301.0
yöneticileri,1,
tarafından,112,63.0
verilen,40,285.0
diğer,63,160.0
iş,138,42.0
işlemleri,12,872.0
yürütmek,2,
tüm,27,423.0
bu,244,16.0
işleml,7,
esnasında,5,
iş,138,42.0
sağlığı,4,
iş,138,42.0
güvenliği,5,
kurallarına,1,
uymak,1,
kullanılan,4,
mal,49,222.0
malzemeler,1,
azami,1,
özen,1,
göstermek,20,559.0
aynı,55,193.0
zamanda,3,
temizlik,6,
malzemelerinin,1,
ilgili,128,52.0
uygun,106,69.0
yerlerd,1,
yeterinc,1,
kullanmak,1,
muhafazasını,1,
sağlamak,6,
başta,1,
temizlik,6,
olmak,279,13.0
üzere,130,51.0
bu,244,16.0
alanda,5,
verilecek,8,
diğer,63,160.0
işleri,8,
yapmak,9,
dp,8,
dp,8,
dp,8,
da,133,48.0
bulunan,88,93.0
kadrolar,8,
da,133,48.0
gerektiğind,2,
yukarıdaki,5,
görevleri,3,
yerin,16,681.0
getirmek,2,
durumundadır,1,
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
kültür,82,105.0
turizm,73,123.0
bakanlığından,106,69.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
kültür,82,105.0
turizm,73,123.0
bakanlığından,106,69.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
kültür,82,105.0
turizm,73,123.0
bakanlığından,106,69.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
kültür,82,105.0
turizm,73,123.0
bakanlığından,106,69.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
kültür,82,105.0
turizm,73,123.0
bakanlığından,106,69.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
kültür,82,105.0
turizm,73,123.0
bakanlığından,106,69.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
kültür,82,105.0
turizm,73,123.0
bakanlığından,106,69.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
kültür,82,105.0
turizm,73,123.0
bakanlığından,106,69.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
jpmorgan,1,
chase,1,
bank,4,
n,80,107.0
merkezi,33,338.0
columbus,1,
ohio,1,
stanbul,66,151.0
türkiy,82,105.0
şubesi,6,
müdürler,1,
kurulundan,1,
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
mufg,1,
bank,4,
turkey,1,
ş,181,26.0
genel,269,14.0
müdürlüğünden,134,47.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
